846,0,879,233,133,83,1,0,-1,-1
846,2,1044,528,73,146,1,0,-1,-1
847,0,879,233,133,83,1,0,-1,-1
847,2,1044,529,73,146,1,0,-1,-1
848,0,878,232,133,83,1,0,-1,-1
848,2,1044,527,73,146,1,0,-1,-1
849,0,878,232,133,83,1,0,-1,-1
849,2,1043,526,73,146,1,0,-1,-1
850,0,879,232,133,83,1,0,-1,-1
850,2,1043,526,73,146,1,0,-1,-1
851,0,879,232,133,83,1,0,-1,-1
851,2,1043,526,73,146,1,0,-1,-1
852,0,879,231,133,83,1,0,-1,-1
852,2,1042,524,73,146,1,0,-1,-1
853,0,879,231,133,83,1,0,-1,-1
853,2,1042,525,73,146,1,0,-1,-1
854,0,879,231,133,83,1,0,-1,-1
854,2,1042,523,73,146,1,0,-1,-1
855,0,878,230,133,83,1,0,-1,-1
855,2,1042,522,73,146,1,0,-1,-1
856,0,877,231,133,83,1,0,-1,-1
856,2,1042,522,73,146,1,0,-1,-1
857,0,878,229,133,83,1,0,-1,-1
857,2,1042,521,73,146,1,0,-1,-1
858,0,878,230,133,83,1,0,-1,-1
858,2,1040,521,73,146,1,0,-1,-1
859,0,878,228,133,83,1,0,-1,-1
859,2,1041,520,73,146,1,0,-1,-1
860,0,878,229,133,83,1,0,-1,-1
860,2,1041,519,73,146,1,0,-1,-1
861,0,878,228,133,83,1,0,-1,-1
861,2,1039,518,73,146,1,0,-1,-1
862,0,878,228,133,83,1,0,-1,-1
862,2,1040,517,73,146,1,0,-1,-1
863,0,879,227,133,83,1,0,-1,-1
863,2,1039,517,73,146,1,0,-1,-1
864,0,879,226,133,83,1,0,-1,-1
864,2,1040,518,73,146,1,0,-1,-1
865,0,879,226,133,83,1,0,-1,-1
865,2,1039,518,73,146,1,0,-1,-1
866,0,879,226,133,83,1,0,-1,-1
866,2,1039,516,73,146,1,0,-1,-1
867,0,878,227,133,83,1,0,-1,-1
867,2,1038,516,73,146,1,0,-1,-1
868,0,878,225,133,83,1,0,-1,-1
868,2,1038,516,73,146,1,0,-1,-1
869,0,878,225,133,83,1,0,-1,-1
869,2,1038,515,73,146,1,0,-1,-1
870,0,878,226,133,83,1,0,-1,-1
870,2,1037,514,73,146,1,0,-1,-1
871,0,878,225,133,83,1,0,-1,-1
871,2,1038,513,73,146,1,0,-1,-1
872,0,878,225,133,83,1,0,-1,-1
872,2,1037,512,73,146,1,0,-1,-1
873,0,879,225,133,83,1,0,-1,-1
873,2,1038,516,70,139,1,0,-1,-1
874,0,879,225,133,83,1,0,-1,-1
874,2,1038,516,70,139,1,0,-1,-1
875,0,879,224,133,83,1,0,-1,-1
875,2,1037,514,70,139,1,0,-1,-1
876,0,878,224,133,83,1,0,-1,-1
876,2,1037,515,70,139,1,0,-1,-1
877,0,878,224,133,83,1,0,-1,-1
877,2,1036,513,70,139,1,0,-1,-1
878,0,879,223,133,83,1,0,-1,-1
878,2,1037,514,70,139,1,0,-1,-1
879,0,879,223,133,83,1,0,-1,-1
879,2,1037,512,70,139,1,0,-1,-1
880,0,879,222,133,83,1,0,-1,-1
880,2,1036,511,70,139,1,0,-1,-1
881,0,879,223,133,83,1,0,-1,-1
881,2,1035,512,70,139,1,0,-1,-1
882,0,879,221,133,83,1,0,-1,-1
882,2,1036,511,70,139,1,0,-1,-1
883,0,879,222,133,83,1,0,-1,-1
883,2,1035,510,70,139,1,0,-1,-1
884,0,878,222,133,83,1,0,-1,-1
884,2,1035,511,70,139,1,0,-1,-1
885,0,879,222,133,83,1,0,-1,-1
885,2,1034,510,70,139,1,0,-1,-1
886,0,879,221,133,83,1,0,-1,-1
886,2,1034,508,70,139,1,0,-1,-1
887,0,879,222,133,83,1,0,-1,-1
887,2,1034,508,70,139,1,0,-1,-1
888,0,879,220,133,83,1,0,-1,-1
888,2,1034,509,70,139,1,0,-1,-1
889,0,879,220,133,83,1,0,-1,-1
889,2,1032,508,70,139,1,0,-1,-1
890,0,879,220,133,83,1,0,-1,-1
890,2,1033,507,70,139,1,0,-1,-1
891,0,879,220,133,83,1,0,-1,-1
891,2,1033,506,70,139,1,0,-1,-1
892,0,879,220,133,83,1,0,-1,-1
892,2,1033,506,70,139,1,0,-1,-1
893,0,879,220,133,83,1,0,-1,-1
893,2,1032,506,70,139,1,0,-1,-1
894,0,880,218,133,83,1,0,-1,-1
894,2,1032,504,70,139,1,0,-1,-1
895,0,879,218,133,83,1,0,-1,-1
895,2,1032,504,70,139,1,0,-1,-1
896,0,879,218,133,83,1,0,-1,-1
896,2,1032,505,70,139,1,0,-1,-1
897,0,879,218,133,83,1,0,-1,-1
897,2,1031,504,70,139,1,0,-1,-1
898,0,880,217,133,83,1,0,-1,-1
898,2,1030,503,70,139,1,0,-1,-1
899,0,879,217,133,83,1,0,-1,-1
899,2,1030,503,70,139,1,0,-1,-1
900,0,879,218,133,83,1,0,-1,-1
900,2,1030,502,70,139,1,0,-1,-1
901,0,879,218,133,83,1,0,-1,-1
901,2,1030,502,70,139,1,0,-1,-1
902,0,879,216,133,83,1,0,-1,-1
902,2,1029,502,70,139,1,0,-1,-1
903,0,880,217,133,83,1,0,-1,-1
903,2,1029,501,70,139,1,0,-1,-1
904,0,879,217,133,83,1,0,-1,-1
904,2,1030,500,70,139,1,0,-1,-1
905,0,879,217,133,83,1,0,-1,-1
905,2,1030,501,70,139,1,0,-1,-1
906,0,879,217,133,83,1,0,-1,-1
906,2,1030,500,70,139,1,0,-1,-1
907,0,879,216,133,83,1,0,-1,-1
907,2,1028,499,70,139,1,0,-1,-1
908,0,879,215,133,83,1,0,-1,-1
908,2,1028,498,70,139,1,0,-1,-1
909,0,880,215,133,83,1,0,-1,-1
909,2,1029,498,70,139,1,0,-1,-1
910,0,880,215,133,83,1,0,-1,-1
910,2,1029,498,70,139,1,0,-1,-1
911,0,879,214,133,83,1,0,-1,-1
911,2,1028,498,70,139,1,0,-1,-1
912,0,878,215,133,83,1,0,-1,-1
912,2,1027,495,70,139,1,0,-1,-1
913,0,882,218,127,79,1,0,-1,-1
913,2,1027,495,70,139,1,0,-1,-1
914,0,881,217,127,79,1,0,-1,-1
914,2,1027,496,70,139,1,0,-1,-1
915,0,881,218,127,79,1,0,-1,-1
915,2,1027,495,70,139,1,0,-1,-1
916,0,881,218,127,79,1,0,-1,-1
916,2,1026,494,70,139,1,0,-1,-1
917,0,882,218,127,79,1,0,-1,-1
917,2,1026,494,70,139,1,0,-1,-1
918,0,881,217,127,79,1,0,-1,-1
918,2,1027,494,70,139,1,0,-1,-1
919,0,881,216,127,79,1,0,-1,-1
919,2,1026,494,70,139,1,0,-1,-1
920,0,882,217,127,79,1,0,-1,-1
920,2,1026,493,70,139,1,0,-1,-1
921,0,882,217,127,79,1,0,-1,-1
921,2,1025,491,70,139,1,0,-1,-1
922,0,881,217,127,79,1,0,-1,-1
922,2,1026,491,70,139,1,0,-1,-1
923,0,881,217,127,79,1,0,-1,-1
923,2,1025,491,70,139,1,0,-1,-1
924,0,882,215,127,79,1,0,-1,-1
924,2,1026,490,70,139,1,0,-1,-1
925,0,882,216,127,79,1,0,-1,-1
925,2,1025,490,70,139,1,0,-1,-1
926,0,881,215,127,79,1,0,-1,-1
926,2,1025,490,70,139,1,0,-1,-1
927,0,881,215,127,79,1,0,-1,-1
927,2,1024,490,70,139,1,0,-1,-1
928,0,881,214,127,79,1,0,-1,-1
928,2,1023,489,70,139,1,0,-1,-1
929,0,881,215,127,79,1,0,-1,-1
929,2,1024,489,70,139,1,0,-1,-1
930,0,881,214,127,79,1,0,-1,-1
930,2,1024,489,70,139,1,0,-1,-1
931,0,881,215,127,79,1,0,-1,-1
931,2,1023,488,70,139,1,0,-1,-1
932,0,881,215,127,79,1,0,-1,-1
932,2,1023,488,70,139,1,0,-1,-1
933,0,880,213,127,79,1,0,-1,-1
933,2,1022,487,70,139,1,0,-1,-1
934,0,880,214,127,79,1,0,-1,-1
934,2,1023,487,70,139,1,0,-1,-1
935,0,881,213,127,79,1,0,-1,-1
935,2,1023,488,70,139,1,0,-1,-1
936,0,882,213,127,79,1,0,-1,-1
936,2,1023,486,70,139,1,0,-1,-1
937,0,881,212,127,79,1,0,-1,-1
937,2,1023,488,70,139,1,0,-1,-1
938,0,882,213,127,79,1,0,-1,-1
938,2,1022,486,70,139,1,0,-1,-1
939,0,880,212,127,79,1,0,-1,-1
939,2,1021,487,70,139,1,0,-1,-1
940,0,882,211,127,79,1,0,-1,-1
940,2,1022,486,70,139,1,0,-1,-1
941,0,881,211,127,79,1,0,-1,-1
941,2,1021,486,70,139,1,0,-1,-1
942,0,881,212,127,79,1,0,-1,-1
942,2,1021,485,70,139,1,0,-1,-1
943,0,881,211,127,79,1,0,-1,-1
943,2,1020,485,70,139,1,0,-1,-1
944,0,882,210,127,79,1,0,-1,-1
944,2,1020,484,70,139,1,0,-1,-1
945,0,881,211,127,79,1,0,-1,-1
945,2,1020,485,70,139,1,0,-1,-1
946,0,881,210,127,79,1,0,-1,-1
946,2,1021,485,70,139,1,0,-1,-1
947,0,880,210,127,79,1,0,-1,-1
947,2,1021,484,70,139,1,0,-1,-1
948,0,881,209,127,79,1,0,-1,-1
948,2,1019,484,70,139,1,0,-1,-1
949,0,880,209,127,79,1,0,-1,-1
949,2,1019,483,70,139,1,0,-1,-1
950,0,881,209,127,79,1,0,-1,-1
950,2,1019,482,70,139,1,0,-1,-1
951,0,881,209,127,79,1,0,-1,-1
951,2,1018,482,70,139,1,0,-1,-1
952,0,881,208,127,79,1,0,-1,-1
952,2,1018,481,70,139,1,0,-1,-1
953,0,881,209,127,79,1,0,-1,-1
953,2,1019,481,70,139,1,0,-1,-1
954,0,882,207,127,79,1,0,-1,-1
954,2,1018,480,70,139,1,0,-1,-1
955,0,881,207,127,79,1,0,-1,-1
955,2,1018,480,70,139,1,0,-1,-1
956,0,882,208,127,79,1,0,-1,-1
956,2,1018,479,70,139,1,0,-1,-1
957,0,881,207,127,79,1,0,-1,-1
957,2,1018,479,70,139,1,0,-1,-1
958,0,880,206,127,79,1,0,-1,-1
958,2,1017,479,70,139,1,0,-1,-1
959,0,880,207,127,79,1,0,-1,-1
959,2,1018,478,70,139,1,0,-1,-1
960,0,881,205,127,79,1,0,-1,-1
960,2,1017,478,70,139,1,0,-1,-1
961,0,881,205,127,79,1,0,-1,-1
961,2,1016,477,70,139,1,0,-1,-1
962,0,880,205,127,79,1,0,-1,-1
962,2,1016,477,70,139,1,0,-1,-1
963,0,881,204,127,79,1,0,-1,-1
963,2,1017,476,70,139,1,0,-1,-1
964,0,880,204,127,79,1,0,-1,-1
964,2,1017,475,70,139,1,0,-1,-1
965,0,880,205,127,79,1,0,-1,-1
965,2,1016,476,70,139,1,0,-1,-1
966,0,882,204,127,79,1,0,-1,-1
966,2,1017,478,67,132,1,0,-1,-1
967,0,880,204,127,79,1,0,-1,-1
967,2,1018,478,67,132,1,0,-1,-1
968,0,881,204,127,79,1,0,-1,-1
968,2,1016,477,67,132,1,0,-1,-1
969,0,880,203,127,79,1,0,-1,-1
969,2,1016,477,67,132,1,0,-1,-1
970,0,880,202,127,79,1,0,-1,-1
970,2,1017,477,67,132,1,0,-1,-1
971,0,880,203,127,79,1,0,-1,-1
971,2,1016,477,67,132,1,0,-1,-1
972,0,880,202,127,79,1,0,-1,-1
972,2,1015,477,67,132,1,0,-1,-1
973,0,881,202,127,79,1,0,-1,-1
973,2,1016,476,67,132,1,0,-1,-1
974,0,881,202,127,79,1,0,-1,-1
974,2,1015,476,67,132,1,0,-1,-1
975,0,880,202,127,79,1,0,-1,-1
975,2,1014,474,67,132,1,0,-1,-1
976,0,881,202,127,79,1,0,-1,-1
976,2,1015,474,67,132,1,0,-1,-1
977,0,880,201,127,79,1,0,-1,-1
977,2,1015,475,67,132,1,0,-1,-1
978,0,881,200,127,79,1,0,-1,-1
978,2,1014,474,67,132,1,0,-1,-1
979,0,884,203,121,76,1,0,-1,-1
979,2,1014,473,67,132,1,0,-1,-1
980,0,883,203,121,76,1,0,-1,-1
980,2,1015,474,67,132,1,0,-1,-1
981,0,884,201,121,76,1,0,-1,-1
981,2,1013,472,67,132,1,0,-1,-1
982,0,884,202,121,76,1,0,-1,-1
982,2,1013,472,67,132,1,0,-1,-1
983,0,883,202,121,76,1,0,-1,-1
983,2,1013,471,67,132,1,0,-1,-1
984,0,884,200,121,76,1,0,-1,-1
984,2,1012,471,67,132,1,0,-1,-1
985,0,884,200,121,76,1,0,-1,-1
985,2,1012,470,67,132,1,0,-1,-1
986,0,882,201,121,76,1,0,-1,-1
986,2,1013,470,67,132,1,0,-1,-1
987,0,883,200,121,76,1,0,-1,-1
987,2,1012,469,67,132,1,0,-1,-1
988,0,883,199,121,76,1,0,-1,-1
988,2,1012,469,67,132,1,0,-1,-1
989,0,884,199,121,76,1,0,-1,-1
989,2,1011,469,67,132,1,0,-1,-1
990,0,883,198,121,76,1,0,-1,-1
990,2,1011,468,67,132,1,0,-1,-1
991,0,884,198,121,76,1,0,-1,-1
991,2,1012,468,67,132,1,0,-1,-1
992,0,883,197,121,76,1,0,-1,-1
992,2,1012,466,67,132,1,0,-1,-1
993,0,883,198,121,76,1,0,-1,-1
993,2,1011,466,67,132,1,0,-1,-1
994,0,884,198,121,76,1,0,-1,-1
994,2,1010,467,67,132,1,0,-1,-1
995,0,883,197,121,76,1,0,-1,-1
995,2,1010,466,67,132,1,0,-1,-1
996,0,884,197,121,76,1,0,-1,-1
996,2,1009,465,67,132,1,0,-1,-1
997,0,883,196,121,76,1,0,-1,-1
997,2,1010,464,67,132,1,0,-1,-1
998,0,884,197,121,76,1,0,-1,-1
998,2,1009,465,67,132,1,0,-1,-1
999,0,883,195,121,76,1,0,-1,-1
999,2,1008,465,67,132,1,0,-1,-1
1000,0,883,195,121,76,1,0,-1,-1
1000,2,1008,463,67,132,1,0,-1,-1
1001,0,883,195,121,76,1,0,-1,-1
1001,2,1008,464,67,132,1,0,-1,-1
1002,0,884,195,121,76,1,0,-1,-1
1002,2,1008,463,67,132,1,0,-1,-1
1003,0,884,194,121,76,1,0,-1,-1
1003,2,1009,466,63,126,1,0,-1,-1
1004,0,883,195,121,76,1,0,-1,-1
1004,2,1010,466,63,126,1,0,-1,-1
1005,0,883,194,121,76,1,0,-1,-1
1005,2,1009,464,63,126,1,0,-1,-1
1006,0,884,193,121,76,1,0,-1,-1
1006,2,1009,463,63,126,1,0,-1,-1
1007,0,883,192,121,76,1,0,-1,-1
1007,2,1008,462,63,126,1,0,-1,-1
1008,0,883,192,121,76,1,0,-1,-1
1008,2,1009,462,63,126,1,0,-1,-1
1009,0,883,192,121,76,1,0,-1,-1
1009,2,1009,461,63,126,1,0,-1,-1
1010,0,884,193,121,76,1,0,-1,-1
1010,2,1009,462,63,126,1,0,-1,-1
1011,0,883,191,121,76,1,0,-1,-1
1011,2,1008,460,63,126,1,0,-1,-1
1012,0,884,191,121,76,1,0,-1,-1
1012,2,1010,463,60,120,1,0,-1,-1
1013,0,884,192,121,76,1,0,-1,-1
1013,2,1010,462,60,120,1,0,-1,-1
1014,0,884,191,121,76,1,0,-1,-1
1014,2,1010,461,60,120,1,0,-1,-1
1015,0,883,191,121,76,1,0,-1,-1
1015,2,1009,461,60,120,1,0,-1,-1
1016,0,884,190,121,76,1,0,-1,-1
1016,2,1008,461,60,120,1,0,-1,-1
1017,0,884,191,121,76,1,0,-1,-1
1017,2,1008,460,60,120,1,0,-1,-1
1018,0,884,190,121,76,1,0,-1,-1
1018,2,1008,461,60,120,1,0,-1,-1
1019,0,883,191,121,76,1,0,-1,-1
1019,2,1008,461,60,120,1,0,-1,-1
1020,0,883,189,121,76,1,0,-1,-1
1020,2,1007,459,60,120,1,0,-1,-1
1021,0,883,189,121,76,1,0,-1,-1
1021,2,1008,458,60,120,1,0,-1,-1
1022,0,884,189,121,76,1,0,-1,-1
1022,2,1006,458,60,120,1,0,-1,-1
1023,0,885,189,121,76,1,0,-1,-1
1023,2,1007,458,60,120,1,0,-1,-1
1024,0,885,189,121,76,1,0,-1,-1
1024,2,1006,457,60,120,1,0,-1,-1
